seqnames,start,width
chr1,8474476,2
chr1,8474423,2
chr1,8474402,2
chr1,8474351,2
chr1,8474190,2
chr1,8474109,2
chr1,8474101,2
chr1,8474094,2
chr1,8474077,2
chr1,8474012,2
chr1,8473995,2
chr1,8473982,2
chr1,8473971,2
chr1,8473672,2
chr1,8473585,2
chr1,8473485,2
chr1,8473330,2
chr1,8473317,2
chr1,8473246,2
chr1,8473127,2
chr1,8473055,2
chr1,8472693,2
chr1,8472689,2
chr1,8472599,2
chr1,8472577,2
chr1,8472482,2
chr1,8472466,2
chr1,8472294,2
chr1,8472260,2
chr1,8472245,2
chr1,8472204,2
chr1,8472131,2
chr1,8472038,2
chr1,8471881,2
chr1,8471878,2
chr1,8471766,2
chr1,8471536,2
chr1,8471260,2
chr1,8471040,2
chr1,8470966,2
chr1,8470899,2
chr1,8470761,2
chr1,8470722,2
chr1,8470465,2
chr1,8470130,2
chr1,8470127,2
chr1,8469987,2
chr1,8469951,2
chr1,8469927,2
chr1,8469854,2
chr1,8469828,2
chr1,8469750,2
chr1,8469501,2
chr1,8469240,2
chr1,8469131,2
chr1,8469018,2
chr1,8468926,2
chr1,8468748,2
chr1,8468583,2
chr1,8468422,2
chr1,8468312,2
chr1,8468302,2
chr1,8468204,2
chr1,8468027,2
chr1,8467707,2
chr1,8467649,2
chr1,8467624,2
chr1,8467358,2
chr1,8467290,2
chr1,8467130,2
chr1,8467070,2
chr1,8466870,2
chr1,8466809,2
chr1,8466767,2
chr1,8466743,2
chr1,8466634,2
chr1,8466410,2
chr1,8466365,2
chr1,8466356,2
chr1,8466279,2
chr1,8465953,2
chr1,8465952,2
chr1,8465929,2
chr1,8465924,2
chr1,8465912,2
chr1,8465813,2
chr1,8465589,2
chr1,8465537,2
chr1,8465471,2
chr1,8465457,2
chr1,8465251,2
chr1,8465143,2
chr1,8465053,2
chr1,8465006,2
chr1,8465003,2
chr1,8464908,2
chr1,8464705,2
chr1,8464618,2
chr1,8464602,2
chr1,8464515,2
chr1,8464327,2
chr1,8464285,2
chr1,8464199,2
chr1,8464094,2
chr1,8463957,2
chr1,8463809,2
chr1,8463611,2
chr1,8463389,2
chr1,8463108,2
chr1,8462965,2
chr1,8462572,2
chr1,8462560,2
chr1,8462208,2
chr1,8462124,2
chr1,8462047,2
chr1,8461928,2
chr1,8461758,2
chr1,8461709,2
chr1,8461214,2
chr1,8461071,2
chr1,8460944,2
chr1,8460870,2
chr1,8460865,2
chr1,8460846,2
chr1,8460706,2
chr1,8460590,2
chr1,8460480,2
chr1,8460407,2
chr1,8460384,2
chr1,8460350,2
chr1,8460296,2
chr1,8460267,2
chr1,8460247,2
chr1,8460219,2
chr1,8460096,2
chr1,8460057,2
chr1,8460053,2
chr1,8459914,2
chr1,8459721,2
chr1,8459686,2
chr1,8459450,2
chr1,8459442,2
chr1,8458982,2
chr1,8458913,2
chr1,8458901,2
chr1,8458775,2
chr1,8458653,2
chr1,8458179,2
chr1,8458077,2
chr1,8457884,2
chr1,8457669,2
chr1,8457382,2
chr1,8457348,2
chr1,8457311,2
chr1,8457131,2
chr1,8457034,2
chr1,8456958,2
chr1,8456701,2
chr1,8456694,2
chr1,8456591,2
chr1,8455986,2
chr1,8455835,2
chr1,8455831,2
chr1,8455747,2
chr1,8455478,2
chr1,8455464,2
chr1,8455351,2
chr1,8455347,2
chr1,8455291,2
chr1,8455266,2
chr1,8455224,2
chr1,8455168,2
chr1,8455141,2
chr1,8455026,2
chr1,8454886,2
chr1,8454766,2
chr1,8454519,2
chr1,8454445,2
chr1,8454442,2
chr1,8454383,2
chr1,8454251,2
chr1,8454148,2
chr1,8453785,2
chr1,8453732,2
chr1,8453730,2
chr1,8453642,2
chr1,8453633,2
chr1,8453588,2
chr1,8453393,2
chr1,8453236,2
chr1,8453198,2
chr1,8453092,2
chr1,8452750,2
chr1,8452654,2
chr1,8452600,2
chr1,8452524,2
chr1,8452475,2
chr1,8452446,2
chr1,8452282,2
chr1,8452214,2
chr1,8452160,2
chr1,8451857,2
chr1,8451772,2
chr1,8451718,2
chr1,8451713,2
chr1,8451711,2
chr1,8451580,2
chr1,8451487,2
chr1,8451394,2
chr1,8451252,2
chr1,8451238,2
chr1,8451152,2
chr1,8451090,2
chr1,8450930,2
chr1,8450914,2
chr1,8450252,2
chr1,8450242,2
chr1,8450093,2
chr1,8450081,2
chr1,8450038,2
chr1,8449752,2
chr1,8449639,2
chr1,8449547,2
chr1,8449505,2
chr1,8449445,2
chr1,8449415,2
chr1,8449317,2
chr1,8449124,2
chr1,8448945,2
chr1,8448940,2
chr1,8448936,2
chr1,8448821,2
chr1,8448731,2
chr1,8448711,2
chr1,8448688,2
chr1,8448455,2
chr1,8448445,2
chr1,8448400,2
chr1,8448229,2
chr1,8448198,2
chr1,8448165,2
chr1,8448102,2
chr1,8448050,2
chr1,8447758,2
chr1,8447757,2
chr1,8447663,2
chr1,8447414,2
chr1,8447395,2
chr1,8447377,2
chr1,8447337,2
chr1,8447280,2
chr1,8447251,2
chr1,8447191,2
chr1,8447174,2
chr1,8446834,2
chr1,8446650,2
chr1,8446489,2
chr1,8446231,2
chr1,8446103,2
chr1,8446083,2
chr1,8445996,2
chr1,8445960,2
chr1,8445934,2
chr1,8445837,2
chr1,8445693,2
chr1,8445639,2
chr1,8445510,2
chr1,8445404,2
chr1,8445380,2
chr1,8445108,2
chr1,8445066,2
chr1,8444998,2
chr1,8444992,2
chr1,8444987,2
chr1,8444909,2
chr1,8444871,2
chr1,8444863,2
chr1,8444645,2
chr1,8444641,2
chr1,8444640,2
chr1,8444590,2
chr1,8444374,2
chr1,8444223,2
chr1,8443788,2
chr1,8443759,2
chr1,8443727,2
chr1,8443665,2
chr1,8443530,2
chr1,8443237,2
chr1,8443200,2
chr1,8443185,2
chr1,8443170,2
chr1,8443153,2
chr1,8443081,2
chr1,8443061,2
chr1,8442915,2
chr1,8442840,2
chr1,8442747,2
chr1,8442737,2
chr1,8442607,2
chr1,8442549,2
chr1,8442535,2
chr1,8442510,2
chr1,8442381,2
chr1,8442311,2
chr1,8441840,2
chr1,8441616,2
chr1,8441606,2
chr1,8441605,2
chr1,8441523,2
chr1,8441309,2
chr1,8440981,2
chr1,8440700,2
chr1,8440563,2
chr1,8440551,2
chr1,8440417,2
chr1,8440325,2
chr1,8440296,2
chr1,8440242,2
chr1,8440148,2
chr1,8440027,2
chr1,8439981,2
chr1,8439950,2
chr1,8439896,2
chr1,8439619,2
chr1,8439600,2
chr1,8439347,2
chr1,8439309,2
chr1,8439279,2
chr1,8439157,2
chr1,8439108,2
chr1,8439072,2
chr1,8439033,2
chr1,8439030,2
chr1,8438809,2
chr1,8438755,2
chr1,8438753,2
chr1,8438632,2
chr1,8438630,2
chr1,8437981,2
chr1,8437550,2
chr1,8437382,2
chr1,8437361,2
chr1,8437306,2
chr1,8437262,2
chr1,8437162,2
chr1,8437154,2
chr1,8437113,2
chr1,8437001,2
chr1,8436958,2
chr1,8436950,2
chr1,8436810,2
chr1,8436583,2
chr1,8436325,2
chr1,8436317,2
chr1,8436230,2
chr1,8436208,2
chr1,8436105,2
chr1,8436031,2
chr1,8435945,2
chr1,8435665,2
chr1,8435593,2
chr1,8435581,2
chr1,8435461,2
chr1,8435368,2
chr1,8435298,2
chr1,8435230,2
chr1,8435057,2
chr1,8435040,2
chr1,8434953,2
chr1,8434884,2
chr1,8434803,2
chr1,8434763,2
chr1,8434585,2
chr1,8434207,2
chr1,8434175,2
chr1,8434096,2
chr1,8434093,2
chr1,8434042,2
chr1,8434013,2
chr1,8433726,2
chr1,8433697,2
chr1,8433609,2
chr1,8433502,2
chr1,8433420,2
chr1,8433397,2
chr1,8433214,2
chr1,8433090,2
chr1,8433003,2
chr1,8432655,2
chr1,8432631,2
chr1,8432573,2
chr1,8432542,2
chr1,8432184,2
chr1,8432127,2
chr1,8431747,2
chr1,8431683,2
chr1,8431608,2
chr1,8431512,2
chr1,8431395,2
chr1,8431271,2
chr1,8431172,2
chr1,8431069,2
chr1,8431002,2
chr1,8430917,2
chr1,8430896,2
chr1,8430414,2
chr1,8430321,2
chr1,8430308,2
chr1,8430281,2
chr1,8430224,2
chr1,8430212,2
chr1,8430183,2
chr1,8430091,2
chr1,8430030,2
chr1,8429979,2
chr1,8429764,2
chr1,8429750,2
chr1,8429749,2
chr1,8429654,2
chr1,8429624,2
chr1,8429530,2
chr1,8429403,2
chr1,8429346,2
chr1,8429284,2
chr1,8429225,2
chr1,8429142,2
chr1,8429076,2
chr1,8428953,2
chr1,8428949,2
chr1,8428911,2
chr1,8428809,2
chr1,8428757,2
chr1,8428649,2
chr1,8428633,2
chr1,8428537,2
chr1,8428500,2
chr1,8428437,2
chr1,8428341,2
chr1,8428340,2
chr1,8428229,2
chr1,8428223,2
chr1,8428191,2
chr1,8428169,2
chr1,8427799,2
chr1,8427752,2
chr1,8427631,2
chr1,8427378,2
chr1,8427216,2
chr1,8427143,2
chr1,8427009,2
chr1,8426993,2
chr1,8426966,2
chr1,8426521,2
chr1,8426449,2
chr1,8426339,2
chr1,8426314,2
chr1,8426109,2
chr1,8426033,2
chr1,8425967,2
chr1,8425848,2
chr1,8425824,2
chr1,8425805,2
chr1,8425738,2
chr1,8425724,2
chr1,8425712,2
chr1,8425652,2
chr1,8425591,2
chr1,8425505,2
chr1,8425422,2
chr1,8425420,2
chr1,8425377,2
chr1,8425179,2
chr1,8425115,2
chr1,8425026,2
chr1,8424950,2
chr1,8424877,2
chr1,8424819,2
chr1,8424729,2
chr1,8424653,2
chr1,8424533,2
chr1,8424464,2
chr1,8424399,2
chr1,8424366,2
chr1,8424289,2
chr1,8424276,2
chr1,8424133,2
chr1,8424036,2
chr1,8423742,2
chr1,8423674,2
chr1,8423618,2
chr1,8423481,2
chr1,8423441,2
chr1,8423414,2
chr1,8423269,2
chr1,8423177,2
chr1,8422995,2
chr1,8422937,2
chr1,8422869,2
chr1,8422834,2
chr1,8422653,2
chr1,8422594,2
chr1,8422536,2
chr1,8422533,2
chr1,8422489,2
chr1,8422466,2
chr1,8422347,2
chr1,8422299,2
chr1,8422258,2
chr1,8422171,2
chr1,8422058,2
chr1,8421989,2
chr1,8421819,2
chr1,8421774,2
chr1,8421495,2
chr1,8421422,2
chr1,8421419,2
chr1,8421065,2
chr1,8421060,2
chr1,8421034,2
chr1,8420889,2
chr1,8420604,2
chr1,8420520,2
chr1,8420500,2
chr1,8420218,2
chr1,8420118,2
chr1,8419899,2
chr1,8419865,2
chr1,8419833,2
chr1,8419740,2
chr1,8419670,2
chr1,8419528,2
chr1,8419490,2
chr1,8419488,2
chr1,8419392,2
chr1,8419295,2
chr1,8419256,2
chr1,8419246,2
chr1,8419125,2
chr1,8419082,2
chr1,8418871,2
chr1,8418753,2
chr1,8418622,2
chr1,8418586,2
chr1,8418528,2
chr1,8418253,2
chr1,8418123,2
chr1,8417973,2
chr1,8417339,2
chr1,8417336,2
chr1,8417226,2
chr1,8417170,2
chr1,8416980,2
chr1,8416846,2
chr1,8416780,2
chr1,8416620,2
chr1,8416432,2
chr1,8416215,2
chr1,8416165,2
chr1,8415830,2
chr1,8415632,2
chr1,8415571,2
chr1,8415472,2
chr1,8415343,2
chr1,8415097,2
chr1,8414894,2
chr1,8414745,2
chr1,8414709,2
chr1,8414694,2
chr1,8414439,2
chr1,8414430,2
chr1,8414267,2
chr1,8414247,2
chr1,8413945,2
chr1,8413943,2
chr1,8413873,2
chr1,8413862,2
chr1,8413783,2
chr1,8413779,2
chr1,8413741,2
chr1,8413728,2
chr1,8413664,2
chr1,8413631,2
chr1,8413549,2
chr1,8413505,2
chr1,8413499,2
chr1,8413412,2
chr1,8413403,2
chr1,8413391,2
chr1,8413184,2
chr1,8413152,2
chr1,8413055,2
chr1,8413028,2
chr1,8412968,2
chr1,8412867,2
chr1,8412658,2
chr1,8412497,2
chr1,8412419,2
chr1,8412258,2
chr1,8412181,2
chr1,8412059,2
chr1,8412057,2
chr1,8412004,2
chr1,8411998,2
chr1,8411936,2
chr1,8411820,2
chr1,8411771,2
chr1,8411646,2
chr1,8411419,2
chr1,8411385,2
chr1,8410981,2
chr1,8410965,2
chr1,8410837,2
chr1,8410817,2
chr1,8410731,2
chr1,8410582,2
chr1,8410463,2
chr1,8410378,2
chr1,8410291,2
chr1,8410107,2
chr1,8410105,2
chr1,8410078,2
chr1,8410041,2
chr1,8409927,2
chr1,8409853,2
chr1,8409750,2
chr1,8409734,2
chr1,8409722,2
chr1,8409646,2
chr1,8409500,2
chr1,8409353,2
chr1,8409179,2
chr1,8409126,2
chr1,8408966,2
chr1,8408905,2
chr1,8408840,2
chr1,8408667,2
chr1,8408649,2
chr1,8408591,2
chr1,8408587,2
chr1,8408561,2
chr1,8408474,2
chr1,8408445,2
chr1,8408355,2
chr1,8408235,2
chr1,8407984,2
chr1,8407890,2
chr1,8407869,2
chr1,8407856,2
chr1,8407646,2
chr1,8407558,2
chr1,8407529,2
chr1,8407475,2
chr1,8407384,2
chr1,8407367,2
chr1,8407339,2
chr1,8407111,2
chr1,8407012,2
chr1,8406952,2
chr1,8406873,2
chr1,8406410,2
chr1,8406393,2
chr1,8406178,2
chr1,8406014,2
chr1,8405963,2
chr1,8405931,2
chr1,8405910,2
chr1,8405785,2
chr1,8405594,2
chr1,8405591,2
chr1,8405519,2
chr1,8405514,2
chr1,8405379,2
chr1,8405292,2
chr1,8405230,2
chr1,8405212,2
chr1,8405134,2
chr1,8405112,2
chr1,8405073,2
chr1,8404947,2
chr1,8404860,2
chr1,8404845,2
chr1,8404833,2
chr1,8404828,2
chr1,8404730,2
chr1,8404709,2
chr1,8404588,2
chr1,8404542,2
chr1,8404529,2
chr1,8404484,2
chr1,8404270,2
chr1,8404222,2
chr1,8404168,2
chr1,8404097,2
chr1,8404081,2
chr1,8403954,2
chr1,8403929,2
chr1,8403866,2
chr1,8403793,2
chr1,8403507,2
chr1,8403271,2
chr1,8403006,2
chr1,8402704,2
chr1,8402623,2
chr1,8402526,2
chr1,8402417,2
chr1,8402337,2
chr1,8402188,2
chr1,8402026,2
chr1,8402017,2
chr1,8402005,2
chr1,8401967,2
chr1,8401947,2
chr1,8401906,2
chr1,8401822,2
chr1,8401510,2
chr1,8401424,2
chr1,8401423,2
chr1,8401321,2
chr1,8401215,2
chr1,8401131,2
chr1,8401012,2
chr1,8400993,2
chr1,8400941,2
chr1,8400909,2
chr1,8400776,2
chr1,8400649,2
chr1,8400501,2
chr1,8400460,2
chr1,8400457,2
chr1,8400337,2
chr1,8399985,2
chr1,8399924,2
chr1,8399866,2
chr1,8399861,2
chr1,8399760,2
chr1,8399722,2
chr1,8399550,2
chr1,8399542,2
chr1,8399444,2
chr1,8399398,2
chr1,8399307,2
chr1,8399285,2
chr1,8399240,2
chr1,8399175,2
chr1,8399142,2
chr1,8399139,2
chr1,8399095,2
chr1,8399072,2
chr1,8399006,2
chr1,8398879,2
chr1,8398849,2
chr1,8398830,2
chr1,8398758,2
chr1,8398740,2
chr1,8398729,2
chr1,8398715,2
chr1,8398456,2
chr1,8398449,2
chr1,8398425,2
chr1,8398420,2
chr1,8398296,2
chr1,8398251,2
chr1,8398198,2
chr1,8397744,2
chr1,8397638,2
chr1,8397496,2
chr1,8397458,2
chr1,8397362,2
chr1,8397331,2
chr1,8397229,2
chr1,8397226,2
chr1,8397073,2
chr1,8397049,2
chr1,8396997,2
chr1,8396923,2
chr1,8396849,2
chr1,8396834,2
chr1,8396812,2
chr1,8396807,2
chr1,8396791,2
chr1,8396654,2
chr1,8396520,2
chr1,8396511,2
chr1,8396392,2
chr1,8396252,2
chr1,8396005,2
chr1,8396002,2
chr1,8395850,2
chr1,8395635,2
chr1,8395621,2
chr1,8395548,2
chr1,8395416,2
chr1,8395336,2
chr1,8395221,2
chr1,8395063,2
chr1,8394904,2
chr1,8394877,2
chr1,8394848,2
chr1,8394551,2
chr1,8394550,2
chr1,8394545,2
chr1,8394421,2
chr1,8394401,2
chr1,8394083,2
chr1,8393372,2
chr1,8393107,2
chr1,8392786,2
chr1,8392713,2
chr1,8392007,2
chr1,8391948,2
chr1,8391733,2
chr1,8391708,2
chr1,8391701,2
chr1,8391532,2
chr1,8391501,2
chr1,8391485,2
chr1,8391463,2
chr1,8391321,2
chr1,8390952,2
chr1,8390933,2
chr1,8390885,2
chr1,8390811,2
chr1,8390786,2
chr1,8390672,2
chr1,8390608,2
chr1,8390427,2
chr1,8390200,2
chr1,8390188,2
chr1,8390161,2
chr1,8389928,2
chr1,8389760,2
chr1,8389450,2
chr1,8389344,2
chr1,8389304,2
chr1,8389065,2
chr1,8389007,2
chr1,8388786,2
chr1,8388578,2
chr1,8388398,2
chr1,8388228,2
chr1,8388220,2
chr1,8388173,2
chr1,8388070,2
chr1,8388003,2
chr1,8387994,2
chr1,8387893,2
chr1,8387878,2
chr1,8387808,2
chr1,8387798,2
chr1,8387727,2
chr1,8387349,2
chr1,8387237,2
chr1,8387202,2
chr1,8387190,2
chr1,8387181,2
chr1,8387098,2
chr1,8387091,2
chr1,8386539,2
chr1,8386528,2
chr1,8386494,2
chr1,8386370,2
chr1,8386333,2
chr1,8385911,2
chr1,8385848,2
chr1,8385810,2
chr1,8385698,2
chr1,8385675,2
chr1,8385671,2
chr1,8385670,2
chr1,8385464,2
chr1,8385170,2
chr1,8385166,2
chr1,8385025,2
chr1,8384930,2
chr1,8384722,2
chr1,8384545,2
chr1,8384433,2
chr1,8384382,2
chr1,8384250,2
chr1,8384241,2
chr1,8384219,2
chr1,8383959,2
chr1,8383956,2
chr1,8383784,2
chr1,8383783,2
chr1,8383438,2
chr1,8383397,2
chr1,8383329,2
chr1,8383209,2
chr1,8383183,2
chr1,8383140,2
chr1,8383023,2
chr1,8382470,2
chr1,8382429,2
chr1,8382404,2
chr1,8382365,2
chr1,8382334,2
chr1,8382263,2
chr1,8382244,2
chr1,8382135,2
chr1,8381906,2
chr1,8381869,2
chr1,8381639,2
chr1,8381611,2
chr1,8381548,2
chr1,8381513,2
chr1,8381459,2
chr1,8381363,2
chr1,8381153,2
chr1,8380997,2
chr1,8380859,2
chr1,8380749,2
chr1,8380741,2
chr1,8380688,2
chr1,8380584,2
chr1,8380342,2
chr1,8380161,2
chr1,8380154,2
chr1,8380142,2
chr1,8380137,2
chr1,8380060,2
chr1,8379991,2
chr1,8379954,2
chr1,8379875,2
chr1,8379778,2
chr1,8379486,2
chr1,8379407,2
chr1,8379402,2
chr1,8379065,2
chr1,8379032,2
chr1,8378897,2
chr1,8378822,2
chr1,8378795,2
chr1,8378783,2
chr1,8378626,2
chr1,8378556,2
chr1,8378489,2
chr1,8378435,2
chr1,8378394,2
chr1,8378361,2
chr1,8378213,2
chr1,8377717,2
chr1,8377602,2
chr1,8377464,2
chr1,8377440,2
chr1,8377406,2
chr1,8377381,2
chr1,8377309,2
chr1,8377275,2
chr1,8377220,2
chr1,8377098,2
chr1,8377060,2
chr1,8376904,2
chr1,8376626,2
chr1,8376340,2
chr1,8376262,2
chr1,8375978,2
chr1,8375971,2
chr1,8375859,2
chr1,8375787,2
chr1,8375637,2
chr1,8375438,2
chr1,8375435,2
chr1,8375369,2
chr1,8375361,2
chr1,8375095,2
chr1,8375075,2
chr1,8375016,2
chr1,8375001,2
chr1,8374802,2
chr1,8374695,2
chr1,8374647,2
chr1,8374522,2
chr1,8374512,2
chr1,8374476,2
chr1,8374428,2
chr1,8374377,2
chr1,8374352,2
chr1,8374260,2
chr1,8374018,2
chr1,8373874,2
chr1,8373701,2
chr1,8373635,2
chr1,8373512,2
chr1,8373431,2
chr1,8373330,2
chr1,8373276,2
chr1,8373219,2
chr1,8372742,2
chr1,8372705,2
chr1,8372693,2
chr1,8372673,2
chr1,8372466,2
chr1,8372405,2
chr1,8372351,2
chr1,8372293,2
chr1,8372167,2
chr1,8372055,2
chr1,8371925,2
chr1,8371886,2
chr1,8371858,2
chr1,8371845,2
chr1,8371817,2
chr1,8371734,2
chr1,8371706,2
chr1,8371605,2
chr1,8371475,2
chr1,8371375,2
chr1,8371326,2
chr1,8371306,2
chr1,8371280,2
chr1,8371205,2
chr1,8371064,2
chr1,8371054,2
chr1,8371046,2
chr1,8371008,2
chr1,8370948,2
chr1,8370890,2
chr1,8370863,2
chr1,8370728,2
chr1,8370726,2
chr1,8370601,2
chr1,8370572,2
chr1,8370496,2
chr1,8370432,2
chr1,8370021,2
chr1,8370007,2
chr1,8369934,2
chr1,8369556,2
chr1,8369547,2
chr1,8369546,2
chr1,8369474,2
chr1,8369374,2
chr1,8369285,2
chr1,8369178,2
chr1,8369176,2
chr1,8369167,2
chr1,8368738,2
chr1,8368684,2
chr1,8368605,2
chr1,8368483,2
chr1,8368456,2
chr1,8368166,2
chr1,8368133,2
chr1,8368090,2
chr1,8367908,2
chr1,8367881,2
chr1,8367867,2
chr1,8367841,2
chr1,8367724,2
chr1,8367603,2
chr1,8367390,2
chr1,8367336,2
chr1,8367323,2
chr1,8367317,2
chr1,8367294,2
chr1,8367269,2
chr1,8367233,2
chr1,8367114,2
chr1,8367107,2
chr1,8367098,2
chr1,8366851,2
chr1,8366786,2
chr1,8366689,2
chr1,8366658,2
chr1,8366539,2
chr1,8366438,2
chr1,8366232,2
chr1,8366130,2
chr1,8365991,2
chr1,8365978,2
chr1,8365894,2
chr1,8365751,2
chr1,8365626,2
chr1,8365513,2
chr1,8365479,2
chr1,8365237,2
chr1,8365206,2
chr1,8365140,2
chr1,8365029,2
chr1,8364935,2
chr1,8364921,2
chr1,8364817,2
chr1,8364613,2
chr1,8364571,2
chr1,8364549,2
chr1,8364496,2
chr1,8364478,2
chr1,8364409,2
chr1,8364256,2
chr1,8364222,2
chr1,8364139,2
chr1,8364081,2
chr1,8363829,2
chr1,8363786,2
chr1,8363780,2
chr1,8363774,2
chr1,8363748,2
chr1,8363657,2
chr1,8363559,2
chr1,8363422,2
chr1,8363411,2
chr1,8363391,2
chr1,8363383,2
chr1,8363307,2
chr1,8363217,2
chr1,8363203,2
chr1,8363045,2
chr1,8362816,2
chr1,8362807,2
chr1,8362784,2
chr1,8362714,2
chr1,8362713,2
chr1,8362706,2
chr1,8362625,2
chr1,8362554,2
chr1,8362505,2
chr1,8362258,2
chr1,8362196,2
chr1,8362147,2
chr1,8361853,2
chr1,8361783,2
chr1,8361777,2
chr1,8361518,2
chr1,8361496,2
chr1,8361386,2
chr1,8361373,2
chr1,8361121,2
chr1,8361066,2
chr1,8361053,2
chr1,8360774,2
chr1,8360651,2
chr1,8360514,2
chr1,8360499,2
chr1,8360245,2
chr1,8360032,2
chr1,8359773,2
chr1,8359757,2
chr1,8359701,2
chr1,8359591,2
chr1,8359563,2
chr1,8359326,2
chr1,8359302,2
chr1,8359236,2
chr1,8359225,2
chr1,8359091,2
chr1,8359031,2
chr1,8359022,2
chr1,8358828,2
chr1,8358805,2
chr1,8358799,2
chr1,8358558,2
chr1,8358480,2
chr1,8358429,2
chr1,8358369,2
chr1,8358361,2
chr1,8358319,2
chr1,8358102,2
chr1,8358012,2
chr1,8357917,2
chr1,8357531,2
chr1,8357509,2
chr1,8357438,2
chr1,8357348,2
chr1,8357279,2
chr1,8357145,2
chr1,8357034,2
chr1,8356986,2
chr1,8356919,2
chr1,8356879,2
chr1,8356653,2
chr1,8356534,2
chr1,8356438,2
chr1,8356279,2
chr1,8356250,2
chr1,8356241,2
chr1,8356212,2
chr1,8356187,2
chr1,8356169,2
chr1,8356138,2
chr1,8355814,2
chr1,8355781,2
chr1,8355779,2
chr1,8355717,2
chr1,8355411,2
chr1,8355395,2
chr1,8355332,2
chr1,8355256,2
chr1,8355211,2
chr1,8355057,2
chr1,8355016,2
chr1,8354766,2
chr1,8354745,2
chr1,8354685,2
chr1,8354488,2
chr1,8354432,2
chr1,8354336,2
chr1,8354307,2
chr1,8354243,2
chr1,8354211,2
chr1,8354145,2
chr1,8353663,2
chr1,8353472,2
chr1,8353183,2
chr1,8352997,2
chr1,8352947,2
chr1,8352901,2
chr1,8352752,2
chr1,8352717,2
chr1,8352690,2
chr1,8352614,2
chr1,8352492,2
chr1,8352399,2
chr1,8352256,2
chr1,8352142,2
chr1,8352108,2
chr1,8352050,2
chr1,8352041,2
chr1,8351925,2
chr1,8351803,2
chr1,8351555,2
chr1,8351160,2
chr1,8351151,2
chr1,8351061,2
chr1,8350991,2
chr1,8350981,2
chr1,8350975,2
chr1,8350941,2
chr1,8350845,2
chr1,8350537,2
chr1,8350527,2
chr1,8350447,2
chr1,8350376,2
chr1,8350368,2
chr1,8350347,2
chr1,8350324,2
chr1,8350185,2
chr1,8349513,2
chr1,8349456,2
chr1,8349414,2
chr1,8349282,2
chr1,8349106,2
chr1,8348963,2
chr1,8348923,2
chr1,8348893,2
chr1,8348864,2
chr1,8348863,2
chr1,8348839,2
chr1,8348809,2
chr1,8348729,2
chr1,8348568,2
chr1,8348514,2
chr1,8348460,2
chr1,8348457,2
chr1,8348454,2
chr1,8348422,2
chr1,8348330,2
chr1,8348297,2
chr1,8348270,2
chr1,8348207,2
chr1,8348068,2
chr1,8348066,2
chr1,8347943,2
chr1,8347933,2
chr1,8347885,2
chr1,8347873,2
chr1,8347808,2
chr1,8347612,2
chr1,8347548,2
chr1,8347265,2
chr1,8347139,2
chr1,8346993,2
chr1,8346604,2
chr1,8346534,2
chr1,8346529,2
chr1,8346468,2
chr1,8346380,2
chr1,8346282,2
chr1,8346025,2
chr1,8345773,2
chr1,8345738,2
chr1,8345645,2
chr1,8345622,2
chr1,8345579,2
chr1,8345557,2
chr1,8345381,2
chr1,8345306,2
chr1,8345198,2
chr1,8345113,2
chr1,8345105,2
chr1,8344978,2
chr1,8344795,2
chr1,8344782,2
chr1,8344753,2
chr1,8344732,2
chr1,8344567,2
chr1,8344528,2
chr1,8344515,2
chr1,8344497,2
chr1,8344419,2
chr1,8344023,2
chr1,8344014,2
chr1,8343771,2
chr1,8343653,2
chr1,8343475,2
chr1,8343305,2
chr1,8343231,2
chr1,8342932,2
chr1,8342894,2
chr1,8342709,2
chr1,8342701,2
chr1,8342690,2
chr1,8342657,2
chr1,8342588,2
chr1,8342425,2
chr1,8342394,2
chr1,8342147,2
chr1,8342107,2
chr1,8342030,2
chr1,8341974,2
chr1,8341895,2
chr1,8341753,2
chr1,8341632,2
chr1,8341521,2
chr1,8341494,2
chr1,8341487,2
chr1,8341303,2
chr1,8341209,2
chr1,8341203,2
chr1,8341180,2
chr1,8341001,2
chr1,8340734,2
chr1,8340704,2
chr1,8340692,2
chr1,8340481,2
chr1,8340426,2
chr1,8340348,2
chr1,8340280,2
chr1,8340197,2
chr1,8339723,2
chr1,8339529,2
chr1,8339490,2
chr1,8339453,2
chr1,8339350,2
chr1,8338915,2
chr1,8338821,2
chr1,8338780,2
chr1,8338761,2
chr1,8338644,2
chr1,8338580,2
chr1,8338548,2
chr1,8338525,2
chr1,8338204,2
chr1,8338050,2
chr1,8338010,2
chr1,8337844,2
chr1,8337698,2
chr1,8337630,2
chr1,8337601,2
chr1,8337535,2
chr1,8337229,2
chr1,8337227,2
chr1,8336998,2
chr1,8336984,2
chr1,8336786,2
chr1,8336641,2
chr1,8336497,2
chr1,8336375,2
chr1,8336322,2
chr1,8336298,2
chr1,8336270,2
chr1,8335981,2
chr1,8335766,2
chr1,8335540,2
chr1,8335525,2
chr1,8335411,2
chr1,8335351,2
chr1,8335146,2
chr1,8335132,2
chr1,8334894,2
chr1,8334845,2
chr1,8334804,2
chr1,8334710,2
chr1,8334695,2
chr1,8334681,2
chr1,8334555,2
chr1,8334534,2
chr1,8334472,2
chr1,8334453,2
chr1,8334435,2
chr1,8334428,2
chr1,8333870,2
chr1,8333762,2
chr1,8333697,2
chr1,8333664,2
chr1,8333597,2
chr1,8333596,2
chr1,8333505,2
